,Nome dependencia Administrativa,Codigo Rede,Diretoria de ensino,Categoria,Tipo Escola,CodigoEscola,Codigo MEC,Nome Escola,Codigo Municipio,Municipio,Bairro,Codigo Distrito,Distrito,CEP,Complemento,Endereco,Numero,Ddd,Fone1,Fone2,Email,Zona
1926,ESTADUAL - SE,20305,ITAPEVA,1,8,43412,35043412,GERSON DE BARROS MARGARIDO PROFESSOR,372,ITAPEVA,SÃO ROQUE,1,ITAPEVA,18400970,,PRAÇA LEANDRO COSTA,78,15,36249006,,E043412A@EDUCACAO.SP.GOV.BR,2
1927,ESTADUAL - SE,20305,ITAPEVA,1,8,15477,35015477,JEMINIANO DAVID MUZEL,372,ITAPEVA,JARDIM EUROPA,1,ITAPEVA,18407015,RUA,RUA JOAO ANTUNES DE MOURA,871,15,35222155,35223829,E015477A@EDUCACAO.SP.GOV.BR,1
1928,ESTADUAL - SE,20305,ITAPEVA,1,8,910077,35910077,JOAO BAPTISTA DO AMARAL VASCONCELLOS PROFESSOR,251,CAPAO BONITO,VILA APARECIDA,1,CAPAO BONITO,18303090,RUA,RUA PAULO MENDES DE CARVALHO,34,15,35421733,,E910077A@EDUCACAO.SP.GOV.BR,1
1929,ESTADUAL - SE,20305,ITAPEVA,1,8,15519,35015519,JOSE VASQUES FERRARI PROFESSOR,372,ITAPEVA,PARQUE CIMENTOLANDIA,1,ITAPEVA,18409620,RUA,HUMBERTO FASCETTI PROFESSOR,120,15,35222866,,E015519A@EDUCACAO.SP.GOV.BR,1
1930,ESTADUAL - SE,20305,ITAPEVA,1,8,15489,35015489,NICOTA SOARES PROFESSORA,372,ITAPEVA,JARDIM BELVEDERE,1,ITAPEVA,18400000,TRAVESSA ROSELANDIA,RUA ROSELANDIA,SN,15,35221864,35223077,E015489A@EDUCACAO.SP.GOV.BR,1
1931,ESTADUAL - SE,20305,ITAPEVA,1,8,15076,35015076,OSCAR KURTZ CAMARGO,763,RIBEIRAO GRANDE,CENTRO,1,RIBEIRAO GRANDE,18315000,RUA,RUA JOAQUIM AMANTINO FERREIRA,317,15,35441137,35441194,E015076A@EDUCACAO.SP.GOV.BR,1
1932,ESTADUAL - SE,20305,ITAPEVA,1,8,15404,35015404,OTAVIO FERRARI,372,ITAPEVA,CENTRO,1,ITAPEVA,18400170,PREDIO,RUA MARIO PRANDINI,962,15,35220303,35221691,E015404A@EDUCACAO.SP.GOV.BR,1
1933,ESTADUAL - SE,20305,ITAPEVA,1,8,15222,35015222,RAUL VENTURELLI DOUTOR,251,CAPAO BONITO,JARDIM CRUZEIRO,1,CAPAO BONITO,18305485,RUA,YOITI IKEDA ,170,15,35421131,35421518,E015222A@EDUCACAO.SP.GOV.BR,1
1934,ESTADUAL - SE,20305,ITAPEVA,1,8,915117,35915117,RICARDO CAMPOLIM DE ALMEIDA NETO,756,NOVA CAMPINA,ITAOCA,1,NOVA CAMPINA,18435000,AVENIDA,RUA NELSON ANTUNES CORDEIRO,SN,15,35350309,,E915117A@EDUCACAO.SP.GOV.BR,2
1935,ESTADUAL - SE,20305,ITAPEVA,1,8,35336,35035336,SILVERIO MONTEIRO PROFESSOR,372,ITAPEVA,PACOVA,1,ITAPEVA,18400970,,BAIRRO PACOVA,SN,15,57043611,997670746,E035336A@EDUCACAO.SP.GOV.BR,2
1936,ESTADUAL - SE,20305,ITAPEVA,1,8,15428,35015428,SIMPLICIANO CAMPOLIM DE ALMEIDA,756,NOVA CAMPINA,CENTRO,1,NOVA CAMPINA,18435000,AVENIDA,RUA SALATIEL DAVID MUZEL,1515,15,35351126,,E015428A@EDUCACAO.SP.GOV.BR,1
1937,ESTADUAL - SE,20305,ITAPEVA,1,8,15544,35015544,ZULMIRA DE OLIVEIRA PROFESSORA,372,ITAPEVA,VILA BOM JESUS,1,ITAPEVA,18400690,RUA,RUA CAPAO BONITO,99,15,35220441,35221655,E015544A@EDUCACAO.SP.GOV.BR,1
1938,ESTADUAL - SE,10703,ITAPEVI,1,8,352561,35352561,AIR FERREIRA DO NASCIMENTO PROFESSOR,373,ITAPEVI,SAO JOAO,1,ITAPEVI,6675200,ESTRADA,ELIAS ALVES DA COSTA ,799,11,41445015,,E352561A@EDUCACAO.SP.GOV.BR,1
1939,ESTADUAL - SE,10703,ITAPEVI,1,8,9878,35009878,ALAYDE DOMINGUES COUTO MACEDO PROFESSORA,206,BARUERI,JARDIM TUPA,1,BARUERI,6433010,AVENIDA,AVENIDA BRIGADEIRO MANOEL RODRIGUES JORDAO,1135,11,41941450,,E009878A@EDUCACAO.SP.GOV.BR,1
1940,ESTADUAL - SE,10703,ITAPEVI,1,8,9912,35009912,ALDEIA DE BARUERI,206,BARUERI,NOVA ALDEINHA,1,BARUERI,6440160,RUA,RUA RIO PARANA,206,11,41936322,41953150,E009912A@EDUCACAO.SP.GOV.BR,1
1941,ESTADUAL - SE,10703,ITAPEVI,1,8,910485,35910485,AMADOR AGUIAR,206,BARUERI,PARQUE IMPERIAL,1,BARUERI,6462080,RUA,MARTINS FONTES ,412,11,41914049,,E910485A@EDUCACAO.SP.GOV.BR,1
1942,ESTADUAL - SE,10703,ITAPEVI,1,8,10431,35010431,AMERICO VALENTIN CHRISTIANINI,373,ITAPEVI,JARDIM SANTA RITA,1,ITAPEVI,6660150,RUA,ROSEMARY BELLI ,1,11,41414463,41427917,E010431A@EDUCACAO.SP.GOV.BR,1
1943,ESTADUAL - SE,10703,ITAPEVI,1,8,9799,35009799,CAIO PRADO JUNIOR DEPUTADO,206,BARUERI,VILA MORELLATO,1,BARUERI,6408060,RUA,RUA OSCAR BRESSANE,85,11,41633106,,E009799A@EDUCACAO.SP.GOV.BR,1
1944,ESTADUAL - SE,10703,ITAPEVI,1,8,10613,35010613,CANDIDO RONDON MARECHAL,373,ITAPEVI,VILA AURORA,1,ITAPEVI,6657000,AVENIDA,AVENIDA RUBENS CARAMEZ,779,11,41412831,41427746,E010613A@EDUCACAO.SP.GOV.BR,1
1945,ESTADUAL - SE,10703,ITAPEVI,1,8,10424,35010424,CELINA DE BARROS BAIRAO PROFESSORA,373,ITAPEVI,VILA DOUTOR CARDOSO,1,ITAPEVI,6654440,RUA,EDUARDO DE ABREU ,101,11,41413502,41427916,E010424A@EDUCACAO.SP.GOV.BR,1
1946,ESTADUAL - SE,10703,ITAPEVI,1,8,10479,35010479,CLARO CAMARGO RIBEIRO,373,ITAPEVI,AMADOR BUENO,1,ITAPEVI,6680420,RUA,RUA BAMBINA AMIRABILLE CHALUPPE,511,11,41442438,41442769,E010479A@EDUCACAO.SP.GOV.BR,1
1947,ESTADUAL - SE,10703,ITAPEVI,1,8,10480,35010480,DIMARAES ANTONIO SANDEI PROFESSOR,373,ITAPEVI,JARDIM PORTELA,1,ITAPEVI,6694090,RUA,RUA ARNALDO SERGIO CORDEIRO DAS NEVES,105,11,41427919,,E010480A@EDUCACAO.SP.GOV.BR,1
1948,ESTADUAL - SE,10703,ITAPEVI,1,8,908563,35908563,DOLORES GARCIA PASCHOALIN,398,JANDIRA,JARDIM MASE,1,JANDIRA,66041150,,RUA JOSE DE ALBUQUERQUE,68,11,47074840,47896430,E908563A@EDUCACAO.SP.GOV.BR,1
1949,ESTADUAL - SE,10703,ITAPEVI,1,8,10364,35010364,DORVALINO ABILIO TEIXEIRA,398,JANDIRA,JARDIM SANTO ANTONIO,1,JANDIRA,6608000,RUA,RUA DORVALINO ABILIO TEIXEIRA,327,11,47072834,47897276,E010364A@EDUCACAO.SP.GOV.BR,1
1950,ESTADUAL - SE,10703,ITAPEVI,1,8,923874,35923874,ELIANA ANDRES DE ALMEIDA SOUZA PROFESSORA,373,ITAPEVI,VILA ALICIA,1,ITAPEVI,6694730,RUA,RUA EDUARDA RIOS TREVISAN,88,11,41418125,41418126,E923874A@EDUCACAO.SP.GOV.BR,1
1951,ESTADUAL - SE,10703,ITAPEVI,1,8,48173,35048173,ELIZA DE OLIVEIRA RIBEIRO,373,ITAPEVI,PARQUE MIRAFLOR,1,ITAPEVI,6683210,VIA,RUA LUIZA PREBOTTI TASSO,360,11,41444238,,E048173A@EDUCACAO.SP.GOV.BR,1
1952,ESTADUAL - SE,10703,ITAPEVI,1,8,921440,35921440,GIUSEPPE ANGELO BERTOLLI PADRE,398,JANDIRA,JARDIM NOSSA SENHORA DE FATIMA,1,JANDIRA,6624010,RUA,IMIRIM ,267,11,46180721,46183163,E921440A@EDUCACAO.SP.GOV.BR,1
1953,ESTADUAL - SE,10703,ITAPEVI,1,8,290075,35290075,HENRIQUE FERNANDO GOMES ESTUDANTE,206,BARUERI,VOTUPOCA,1,BARUERI,6445000,AVENIDA,AVENIDA GIOVANI ATTILIO TOLAINE,115,11,42018844,,E290075A@EDUCACAO.SP.GOV.BR,1
1954,ESTADUAL - SE,10703,ITAPEVI,1,8,10649,35010649,HENRIQUE SAMMARTINO ALFERES,398,JANDIRA,JARDIM ROSA EMILIA,1,JANDIRA,6608430,RUA,MARIA APARECIDA PEDROSA ,35,11,47072828,47895214,E010649A@EDUCACAO.SP.GOV.BR,1
1955,ESTADUAL - SE,10703,ITAPEVI,1,8,902044,35902044,IGNES AMELIA OLIVEIRA MACHADO PROFESSORA,373,ITAPEVI,COHAB II,1,ITAPEVI,6665080,RUA,RUA LUIS BELLI,800,11,41414955,41427918,E902044A@EDUCACAO.SP.GOV.BR,1
1956,ESTADUAL - SE,10703,ITAPEVI,1,8,48161,35048161,IRACEMA RAUEN MACIEL PROFESSORA,373,ITAPEVI,VILA SANTA RITA,1,ITAPEVI,6660520,AVENIDA,BENFICA ,295,11,41414567,41427745,E048161A@EDUCACAO.SP.GOV.BR,1
1957,ESTADUAL - SE,10703,ITAPEVI,1,8,908836,35908836,ITAJAHY FEITOSA MARTINS PROFESSOR,206,BARUERI,PARQUE DOS CAMARGOS,1,BARUERI,6436230,RUA,RENATA ,191,11,41943042,41945453,E908836A@EDUCACAO.SP.GOV.BR,1
1958,ESTADUAL - SE,10703,ITAPEVI,1,8,9787,35009787,IVANI MARIA PAES PROFESSORA,206,BARUERI,VILA BOA VISTA,1,BARUERI,6410070,RUA,RUA PROFESSORA IVANI MARIA PAES,21,11,41633463,,E009787A@EDUCACAO.SP.GOV.BR,1
1959,ESTADUAL - SE,10703,ITAPEVI,1,8,49025,35049025,JARDIM MARIA HELENA I,206,BARUERI,PARQUE DOS CAMARGOS,1,BARUERI,6436010,RUA,CRISTIANE ,25,11,41940299,,E049025A@EDUCACAO.SP.GOV.BR,1
1960,ESTADUAL - SE,10703,ITAPEVI,1,8,908617,35908617,JARDIM PAULISTA,206,BARUERI,JARDIM PAULISTA,1,BARUERI,6447010,AVENIDA,AVENIDA ANIBAL CORREIA,2363,11,41943924,,E908617A@EDUCACAO.SP.GOV.BR,1
1961,ESTADUAL - SE,10703,ITAPEVI,1,8,41373,35041373,JOAO BATISTA SOLDE,398,JANDIRA,JARDIM DAS MARGARIDAS,1,JANDIRA,6622120,RUA,MAUA VISCONDE,5,11,46180635,46183160,E041373A@EDUCACAO.SP.GOV.BR,1
1962,ESTADUAL - SE,10703,ITAPEVI,1,8,46607,35046607,JOAO NASCIF CHALUPP,373,ITAPEVI,AMADOR BUENO,1,ITAPEVI,6680370,RUA,FRANCISCO RODRIGUES PAES ,250,11,41441596,41441978,E046607A@EDUCACAO.SP.GOV.BR,1
1963,ESTADUAL - SE,10703,ITAPEVI,1,8,10388,35010388,JOSE CHALUPPE,373,ITAPEVI,VILA SAO FRANCISCO,1,ITAPEVI,6654100,TRAVESSA,LARGO ADELINA NUNES COELHO,2,11,41413398,41427907,E010388A@EDUCACAO.SP.GOV.BR,1
1964,ESTADUAL - SE,10703,ITAPEVI,1,8,9921,35009921,JOSE DOMINGOS DA SILVEIRA PROFESSOR,206,BARUERI,JARDIM MUTINGA,1,BARUERI,6463050,AVENIDA,VICENTE DE PAULA SAO,100,11,41936317,46880009,E009921A@EDUCACAO.SP.GOV.BR,1
1965,ESTADUAL - SE,10703,ITAPEVI,1,8,918702,35918702,JOSE LEANDRO DE BARROS PIMENTEL,206,BARUERI,JARDIM SILVEIRA,1,BARUERI,6434200,VIA,PAIAGUAS ,62,11,41940202,41941390,E918702A@EDUCACAO.SP.GOV.BR,1
1966,ESTADUAL - SE,10703,ITAPEVI,1,8,10650,35010650,JOSE NEYDE CESAR LESSA DOUTOR,373,ITAPEVI,NOVA ITAPEVI,1,ITAPEVI,6694000,AVENIDA,VARGAS PRESIDENTE,900,11,41413126,41418107,E010650A@EDUCACAO.SP.GOV.BR,1
1967,ESTADUAL - SE,10703,ITAPEVI,1,8,149317,35149317,JOSE SERGIO PEREIRA PROFESSOR,373,ITAPEVI,PARQUE SUBURBANO,1,ITAPEVI,6663650,RUA,SUL AMERICANOS ,SN,11,41417851,42050945,E149317A@EDUCACAO.SP.GOV.BR,1
1968,ESTADUAL - SE,10703,ITAPEVI,1,8,43886,35043886,JOSE THEOTONIO DOS SANTOS PROFESSOR,373,ITAPEVI,AMBUITA,1,ITAPEVI,6695300,RUA,RUA FRANCISCA MARIA DA SILVA RIBEIRO,140,11,41441959,41442046,E043886A@EDUCACAO.SP.GOV.BR,1
1969,ESTADUAL - SE,10703,ITAPEVI,1,8,9891,35009891,JOSE WILSON PADINHA PROFESSOR,206,BARUERI,JARDIM BELVAL,1,BARUERI,6420250,RUA,DIOGENES RIBEIRO DE LIMA ,369,11,41633461,41981561,E009891A@EDUCACAO.SP.GOV.BR,1
1970,ESTADUAL - SE,10703,ITAPEVI,1,8,923333,35923333,JOSEPHA PINTO CHIAVELLI PROFESSORA,398,JANDIRA,CENTRO,1,JANDIRA,6600070,RUA,JOAO BARBOSA ,243,11,47073916,47897485,E923333A@EDUCACAO.SP.GOV.BR,1
1971,ESTADUAL - SE,10703,ITAPEVI,1,8,40551,35040551,LENIO VIEIRA DE MORAES PROFESSOR,206,BARUERI,JARDIM SANTA MONICA,4,JARDIM SILVEIRA,6434250,VIA,TABAJARA ,45,11,41620036,41940586,E040551A@EDUCACAO.SP.GOV.BR,1
1972,ESTADUAL - SE,10703,ITAPEVI,1,8,918805,35918805,LEONOR MENDES DE BARROS,206,BARUERI,EMPRESARIAL 18 DO FORTE,1,BARUERI,6472003,ALAMEDA,LEBLON ,105,11,41936321,,E918805A@EDUCACAO.SP.GOV.BR,1
1973,ESTADUAL - SE,10703,ITAPEVI,1,8,44817,35044817,LUIS DA CAMARA CASCUDO,398,JANDIRA,VILA IPE,1,JANDIRA,6606325,RUA,ORQUIDEAS ,270,11,47073636,47895063,E044817A@EDUCACAO.SP.GOV.BR,1
1974,ESTADUAL - SE,10703,ITAPEVI,1,8,49013,35049013,MANOEL AUGUSTO VIEIRA NETO DESEMBARGADOR,398,JANDIRA,VILA GODINHO,1,JANDIRA,6626130,RUA,RUA MARQUES DE SANTO AMARO,66,11,47074582,47893593,E049013A@EDUCACAO.SP.GOV.BR,1
1975,ESTADUAL - SE,10703,ITAPEVI,1,8,10376,35010376,MARIA CRISTINA LOPES,398,JANDIRA,JARDIM ALVORADA,1,JANDIRA,6612220,RUA,RIO GRANDE DO SUL ,59,11,47072990,47893810,E010376A@EDUCACAO.SP.GOV.BR,1
1976,ESTADUAL - SE,10703,ITAPEVI,1,8,910454,35910454,MARIA SOARES SANTOS PROFESSORA,373,ITAPEVI,JARDIM BRIQUET,1,ITAPEVI,6655360,RUA,RUA NELSON EZEQUIEL DE FARIAS,629,11,41414296,41436069,E910454A@EDUCACAO.SP.GOV.BR,1
1977,ESTADUAL - SE,10703,ITAPEVI,1,8,44933,35044933,MARIO JOAQUIM ESCOBAR DE ANDRADE,206,BARUERI,PARQUE VIANA,1,BARUERI,6449000,ESTRADA,PINHEIROS ,193,11,41940009,41943909,E044933A@EDUCACAO.SP.GOV.BR,1
1978,ESTADUAL - SE,10703,ITAPEVI,1,8,48975,35048975,MARY MALLET CYRINO PROFESSORA,373,ITAPEVI,JARDIM BELA VISTA,1,ITAPEVI,6656050,VIA,AVENIDA SERRA DE PARIMA,20,11,41414721,41427752,E048975A@EDUCACAO.SP.GOV.BR,1
1979,ESTADUAL - SE,10703,ITAPEVI,1,8,41385,35041385,MOACIR THOMAZ DA SILVA,398,JANDIRA,JARDIM GABRIELA I,1,JANDIRA,6624320,RUA,ANA MARIA BONFADINI ,200,11,47073687,47891295,E041385A@EDUCACAO.SP.GOV.BR,1
1980,ESTADUAL - SE,10703,ITAPEVI,1,8,44921,35044921,MYRTHES THEREZINHA ASSAD VILLELA PROFA,206,BARUERI,CENTRO,1,BARUERI,6401130,RUA,FIRMO DE OLIVEIRA ,8,11,41631509,41982274,E044921A@EDUCACAO.SP.GOV.BR,1
1981,ESTADUAL - SE,10703,ITAPEVI,1,8,10443,35010443,NACIF AMIN CHALUPE,373,ITAPEVI,VILA SANTA FLORA,1,ITAPEVI,6683000,RODOVIA,RODOVIA ENGENHEIRO RENE BENEDITO SILVA,SN,11,41442853,41442891,E010443A@EDUCACAO.SP.GOV.BR,1
1982,ESTADUAL - SE,10703,ITAPEVI,1,8,43333,35043333,NERCY AMELIA MARTELINI DAHER PROFESSORA,540,PIRAPORA DO BOM JESUS,VILA NOVA,1,PIRAPORA DO BOM JESUS,6550000,RUA,RUA ALUIZIO DE AZEVEDO,100,11,41312128,,E043333A@EDUCACAO.SP.GOV.BR,1
1983,ESTADUAL - SE,10703,ITAPEVI,1,8,40548,35040548,NESTOR DE CAMARGO PREFEITO,206,BARUERI,JARDIM MUTINGA,2,ALDEIA,6463290,RUA,RUA VITORINO,206,11,46882346,46882347,E040548A@EDUCACAO.SP.GOV.BR,1
1984,ESTADUAL - SE,10703,ITAPEVI,1,8,10662,35010662,OSWALDO SAMMARTINO,398,JANDIRA,VILA ANITA COSTA,1,JANDIRA,6600170,AVENIDA,RUA ALBERTO RUFOLLO,143,11,47072997,47894888,E010662A@EDUCACAO.SP.GOV.BR,1
1985,ESTADUAL - SE,10703,ITAPEVI,1,8,920241,35920241,PARQUE IMPERIAL,206,BARUERI,PARQUE IMPERIAL,1,BARUERI,6462010,RUA,CICERO ROMAO BATISTA PADRE,269,11,41936319,,E920241A@EDUCACAO.SP.GOV.BR,1
1986,ESTADUAL - SE,10703,ITAPEVI,1,8,925834,35925834,PARQUE PAYOL,540,PIRAPORA DO BOM JESUS,PARQUE PAYOL I,1,PIRAPORA DO BOM JESUS,6550000,RUA,RUA ORLANDO BUCCI,71,11,41315016,,E925834A@EDUCACAO.SP.GOV.BR,1
1987,ESTADUAL - SE,10703,ITAPEVI,1,8,921439,35921439,PAULO DA COSTA PAN CHACON PROFESSOR,373,ITAPEVI,JARDIM PAULISTA,1,ITAPEVI,6663000,AVENIDA,AVENIDA PEDRO PAULINO,SN,11,41414141,41427751,E921439A@EDUCACAO.SP.GOV.BR,1
1988,ESTADUAL - SE,10703,ITAPEVI,1,8,908548,35908548,PAULO DE ABREU,373,ITAPEVI,JARDIM JULIETA,1,ITAPEVI,6653210,RUA,RUA ADILSON SOARES SANTOS,70,11,41416010,41420723,E908548A@EDUCACAO.SP.GOV.BR,1
1989,ESTADUAL - SE,10703,ITAPEVI,1,8,10467,35010467,RAUL BRIQUET DOUTOR,373,ITAPEVI,CENTRO,1,ITAPEVI,6653050,RUA,ESCOLASTICA CHALUPPE ,218,11,41412253,41427749,E010467A@EDUCACAO.SP.GOV.BR,1
1990,ESTADUAL - SE,10703,ITAPEVI,1,8,35440,35035440,REPUBLICA DE CUBA,206,BARUERI,JARDIM ITAQUITI,3,JARDIM BELVAL,6422020,RUA,RUA GOVERNADOR ADHEMAR PEREIRA DE BARROS,117,11,41984097,41984955,E035440@EDUCACAO.SP.GOV.BR,1
1991,ESTADUAL - SE,10703,ITAPEVI,1,8,36389,35036389,REPUBLICA DE EL SALVADOR,206,BARUERI,JARDIM REGINA ALICE,1,BARUERI,6412140,RUA,MAR VERMELHO ,1101,11,41616545,,E036389A@EDUCACAO.SP.GOV.BR,1
1992,ESTADUAL - SE,10703,ITAPEVI,1,8,9830,35009830,REPUBLICA DO EQUADOR,206,BARUERI,VILA ENGENHO NOVO,1,BARUERI,6415100,RUA,RUA MARIA HELENA,155,11,41612245,41616852,E009830A@EDUCACAO.SP.GOV.BR,1
1993,ESTADUAL - SE,10703,ITAPEVI,1,8,48999,35048999,ROMEO MECCA PADRE,373,ITAPEVI,PARQUE SUBURBANO,1,ITAPEVI,6663440,RUA,RUA DOS CARIOCAS,22,11,41414767,41427748,E048999A@EDUCACAO.SP.GOV.BR,1
1994,ESTADUAL - SE,10703,ITAPEVI,1,8,496790,35496790,TEREZINHA PALONE DA SILVA DOMINGUES PROFA,398,JANDIRA,JARDIM NOSSA SENHORA DE FATIMA,1,JANDIRA,6624000,ESTRADA ESTADUAL,BARUERI-ITAPEVI ,SN,11,46182253,46182844,E496790A@EDUCACAO.SP.GOV.BR,1
1995,ESTADUAL - SE,10703,ITAPEVI,1,8,10397,35010397,VICENTE THEMUDO LESSA PROFESSOR,398,JANDIRA,CENTRO,1,JANDIRA,6600020,AVENIDA,JOAO BALHESTEIRO ,186,11,47072867,47890071,E010397A@EDUCACAO.SP.GOV.BR,1
1996,ESTADUAL - SE,10703,ITAPEVI,1,8,918787,35918787,WILMAR SOARES DA SILVA,398,JANDIRA,VILA SAO NICOLAU,1,JANDIRA,6620020,RUA,GUARUJA ,400,11,46180477,46182153,E918787A@EDUCACAO.SP.GOV.BR,1
1997,ESTADUAL - SE,10503,ITAQUAQUECETUBA,1,8,921257,35921257,AMALIA MARIA DOS SANTOS,379,ITAQUAQUECETUBA,VILA MARIA AUGUSTA,1,ITAQUAQUECETUBA,8570310,RUA,VITAL BRASIL ,SN,11,46473933,46475889,E921257A@EDUCACAO.SP.GOV.BR,1
1998,ESTADUAL - SE,10503,ITAQUAQUECETUBA,1,8,907030,35907030,AMERICO FRANCO,546,POA,JARDIM SAO JOSE,1,POA,8567360,RUA,DOBRADA ,65,11,46360433,46366322,E907030A@EDUCACAO.SP.GOV.BR,1
1999,ESTADUAL - SE,10503,ITAQUAQUECETUBA,1,8,7328,35007328,BATUIRA,546,POA,CENTRO,1,POA,8561060,RUA,TUPI ,95,11,46360944,46381003,E007328A@EDUCACAO.SP.GOV.BR,1
2000,ESTADUAL - SE,10503,ITAQUAQUECETUBA,1,8,7018,35007018,BENEDITA GARCIA DA CRUZ PROFESSORA,546,POA,CALMON VIANA,1,POA,8560250,RUA,LILIA ,115,11,46360390,46381748,E007018A@EDUCACAO.SP.GOV.BR ,1
2001,ESTADUAL - SE,10503,ITAQUAQUECETUBA,1,8,7006,35007006,BERTHA CORREA E CASTRO DA ROCHA,546,POA,VILA ANITA,1,POA,8557130,RUA,ENEIDA FRANCO PINTO ,55,11,46360415,46381177,E007006A@EDUCACAO.SP.GOV.BR,1
2002,ESTADUAL - SE,10503,ITAQUAQUECETUBA,1,8,45007,35045007,CARMEN NETTO DOS SANTOS PROFESSORA,379,ITAQUAQUECETUBA,PARQUE RESIDENCIAL CALIFORNIA,1,ITAQUAQUECETUBA,85842280,,RUA SAN GENARO,320,11,46486458,46486776,E045007A@EDUCACAO.SP.GOV.BR ,1
2003,ESTADUAL - SE,10503,ITAQUAQUECETUBA,1,3,497988,35497988,CEEJA DE POA,546,POA,VILA CRISTELO,1,POA,8563540,RUA,CRISCIUMA ,29,11,46382787,,E497988A@EDUCACAO.SP.GOV.BR,1
2004,ESTADUAL - SE,10503,ITAQUAQUECETUBA,2,6,446026,35446026,CEL JTO A EE PAULO EDUARDO OLINTHO REHDER JORNALISTA,546,POA,JARDIM RUTH,1,POA,8561610,RUA,RUA SAO FRANCISCO,280,11,46360102,46383355,E007031A@EDUCACAO.SP.GOV.BR,1
2005,ESTADUAL - SE,10503,ITAQUAQUECETUBA,2,6,458545,35458545,CEL JTO A EE ZILDA BRACONI AMADOR PROFA,379,ITAQUAQUECETUBA,VILA BARTIRA,1,ITAQUAQUECETUBA,8577440,RUA,BATATAIS ,38,11,46402275,46475871,E007079A@EDUCACAO.SP.GOV.BR,1
2006,ESTADUAL - SE,10503,ITAQUAQUECETUBA,2,34,338059,35338059,CENTRO ATEND SOCIOED AO ADOLESCENTE ITAQUAQUECETUBA CI,379,ITAQUAQUECETUBA,PEROBAL,1,ITAQUAQUECETUBA,8584584,ESTRADA,PEDRO DA CUNHA ALBUQUERQUE LOPES ,3367,11,46488735,,CASAITAQUA@CASA.SP.GOV.BR,1
2007,ESTADUAL - SE,10503,ITAQUAQUECETUBA,2,34,559908,35559908,CENTRO ATEND SOCIOEDUCATIVO AO ADOLESC TERRA NOVA CI,379,ITAQUAQUECETUBA,JARDIM ADRIANE,1,ITAQUAQUECETUBA,8598740,RUA,RUA ZAIRE ,208,11,46452412,46459910,PEDAGUIITAQUA@SP.GOV.BR,1
2008,ESTADUAL - SE,10503,ITAQUAQUECETUBA,1,8,43990,35043990,CICERO ANTONIO DE SA RAMALHO PROFESSOR,379,ITAQUAQUECETUBA,VILA MONTE BELO,1,ITAQUAQUECETUBA,8577540,RUA,FERRAZ DE VASCONCELOS ,1000,11,46402157,46475874,E043990A@EDUCACAO.SP.GOV.BR,1
2009,ESTADUAL - SE,10503,ITAQUAQUECETUBA,1,8,923321,35923321,CLOVIS DA SILVA ALVES PROFESSOR,379,ITAQUAQUECETUBA,JARDIM CAROLINA,1,ITAQUAQUECETUBA,8588320,RUA,RUA PADRE BENTO,SN,11,46487752,46493388,E923321A@EDUCACAO.SP.GOV.BR ,1
2010,ESTADUAL - SE,10503,ITAQUAQUECETUBA,1,8,915269,35915269,CONDOMINIO RESIDENCIAL VILLAGE,379,ITAQUAQUECETUBA,PARQUE RESIDENCIAL SCAFFID II,1,ITAQUAQUECETUBA,8587770,RUA,RUA HENRIQUE GIOVANINI XAVIER,250,11,46486433,46486615,E915269A@EDUCACAO.SP.GOV.BR,1
2011,ESTADUAL - SE,10503,ITAQUAQUECETUBA,1,8,917102,35917102,DOMINGOS MILANO,379,ITAQUAQUECETUBA,JARDIM ODETE,1,ITAQUAQUECETUBA,8598290,CONJUNTO  HABITACIONAL,RUA MANACA,114,11,46451128,46453244,E917102A@EDUCACAO.SP.GOV.BR,1
2012,ESTADUAL - SE,10503,ITAQUAQUECETUBA,1,8,921497,35921497,DULCE MARIA SAMPAIO PROFESSORA,379,ITAQUAQUECETUBA,PARQUE RESIDENCIAL MARENGO,1,ITAQUAQUECETUBA,8594270,AVENIDA,GONCALVES DIAS ,961,11,46451100,46453110,E921497A@EDUCACAO.SP.GOV.BR ,1
2013,ESTADUAL - SE,10503,ITAQUAQUECETUBA,1,8,902408,35902408,DURVAL EVARISTO DOS SANTOS VEREADOR,379,ITAQUAQUECETUBA,VILA SAO CARLOS,1,ITAQUAQUECETUBA,8599540,PRACA,PRACA DOS AMORES,SN,11,46450444,46455372,E902408A@EDUCACAO.SP.GOV.BR,1
2014,ESTADUAL - SE,10503,ITAQUAQUECETUBA,1,8,7286,35007286,EDINA ALVARES BARBOSA PROFESSORA,379,ITAQUAQUECETUBA,VILA JAPAO,1,ITAQUAQUECETUBA,8599020,RUA,RUA SAO ROQUE,381,11,46481175,46482048,E007286A@EDUCACAO.SP.GOV.BR,1
2015,ESTADUAL - SE,10503,ITAQUAQUECETUBA,1,8,35524,35035524,ELIAS ZUGAIB PROFESSOR,546,POA,JARDIM OBELISCO,1,POA,8565130,RUA,JAPAO ,10,11,46360673,46382383,E035524A@EDUCACAO.SP.GOV.BR,1
2016,ESTADUAL - SE,10503,ITAQUAQUECETUBA,1,8,901912,35901912,ELISEU JORGE PROFESSOR,546,POA,JARDIM IVONETE,1,POA,8553120,RUA,MARIA DO ROSARIO ,199,11,46360141,46383037,E901912A@EDUCACAO.SP.GOV.BR,1
